Date,Open,High,Low,Close,Volume
1980-01-02,1.6458330154418945,1.6458330154418945,1.5963540077209473,0.5239580273628235,2112000
1980-01-03,1.5989580154418945,1.609375,1.5807290077209473,0.5248114466667175,4248000
1980-01-04,1.6015629768371582,1.625,1.5989580154418945,0.5324914455413818,1742400
1980-01-07,1.625,1.6354169845581055,1.609375,0.5316383838653564,1920000
1980-01-08,1.625,1.6875,1.625,0.5529722571372986,5020800
1980-01-09,1.6875,1.7005209922790527,1.65625,0.544438362121582,4790400
1980-01-10,1.6614580154418945,1.6796879768371582,1.65625,0.5435848236083984,3662400
1980-01-11,1.6588540077209473,1.6666669845581055,1.6432290077209473,0.5401718020439148,2212800
1980-01-14,1.6484379768371582,1.65625,1.6276040077209473,0.5333448052406311,1723200
1980-01-15,1.6276040077209473,1.6380209922790527,1.6197919845581055,0.5341983437538147,1800000
1980-01-16,1.6302080154418945,1.6484379768371582,1.6197919845581055,0.5307850241661072,2241600
1980-01-17,1.6197919845581055,1.625,1.5989580154418945,0.5239580273628235,3072000
1980-01-18,1.5989580154418945,1.6145830154418945,1.5885419845581055,0.5205447673797607,3561600
1980-01-21,1.5885419845581055,1.6145830154418945,1.5859379768371582,0.527371346950531,2011200
1980-01-22,1.609375,1.6223959922790527,1.5989580154418945,0.5239580273628235,2851200
1980-01-23,1.5989580154418945,1.6145830154418945,1.5911459922790527,0.527371346950531,3403200
1980-01-24,1.609375,1.625,1.59375,0.5239580273628235,2956800
1980-01-25,1.5885419845581055,1.5885419845581055,1.5625,0.5188378095626831,3057600
1980-01-28,1.5885419845581055,1.6041669845581055,1.5885419845581055,0.5256649255752563,2275200
1980-01-29,1.6041669845581055,1.6067709922790527,1.578125,0.5188378095626831,1804800
1980-01-30,1.5833330154418945,1.5833330154418945,1.5677080154418945,0.5145711898803711,3849600
1980-01-31,1.5703129768371582,1.5911459922790527,1.5703129768371582,0.5145711898803711,3758400
1980-02-01,1.5625,1.5625,1.5520830154418945,0.5120112299919128,3777600
1980-02-04,1.5625,1.578125,1.5598959922790527,0.5145711898803711,2265600
1980-02-05,1.5703129768371582,1.578125,1.5625,0.5171311497688293,2457600
1980-02-06,1.578125,1.5885419845581055,1.5651040077209473,0.5154244899749756,2059200
1980-02-07,1.5729169845581055,1.5885419845581055,1.5651040077209473,0.5137179493904114,3139200
1980-02-08,1.5677080154418945,1.5729169845581055,1.5546879768371582,0.5145711898803711,2683200
1980-02-11,1.5703129768371582,1.5729169845581055,1.5546879768371582,0.511157751083374,3998400
1980-02-12,1.546875,1.546875,1.5286459922790527,0.5034775137901306,2846400
1980-02-13,1.5416669845581055,1.5572919845581055,1.5416669845581055,0.506890594959259,4075200
1980-02-14,1.546875,1.5572919845581055,1.53125,0.5026239156723022,2760000
1980-02-15,1.5286459922790527,1.5286459922790527,1.5052080154418945,0.4983285963535309,2793600
1980-02-19,1.5078129768371582,1.5078129768371582,1.5,0.49746960401535034,1324800
1980-02-20,1.5078129768371582,1.515625,1.4973959922790527,0.4966096878051758,1790400
1980-02-21,1.5,1.5,1.4583330154418945,0.4837224781513214,2942400
1980-02-22,1.4661459922790527,1.4713540077209473,1.4609379768371582,0.4845813810825348,4488000
1980-02-25,1.46875,1.4713540077209473,1.4583330154418945,0.48114466667175293,6244800
1980-02-26,1.4583330154418945,1.4635419845581055,1.4479169845581055,0.47942617535591125,4353600
1980-02-27,1.453125,1.4583330154418945,1.4505209922790527,0.47942617535591125,2208000
1980-02-28,1.453125,1.453125,1.4427080154418945,0.4759891629219055,3595200
1980-02-29,1.4427080154418945,1.4505209922790527,1.4270830154418945,0.47169366478919983,4747200
1980-03-03,1.4296879768371582,1.4427080154418945,1.4296879768371582,0.47169366478919983,2284800
1980-03-04,1.4296879768371582,1.4375,1.4270830154418945,0.4742710292339325,4588800
1980-03-05,1.4348959922790527,1.4348959922790527,1.40625,0.46567922830581665,2280000
1980-03-06,1.4114580154418945,1.421875,1.4036459922790527,0.46653851866722107,2323200
1980-03-07,1.4166669845581055,1.4401040077209473,1.4166669845581055,0.46911588311195374,3278400
1980-03-10,1.421875,1.4375,1.4192709922790527,0.46911588311195374,3033600
1980-03-11,1.4322919845581055,1.453125,1.4322919845581055,0.47942617535591125,2222400
1980-03-12,1.453125,1.453125,1.4166669845581055,0.4699750542640686,3513600
1980-03-13,1.4244790077209473,1.4244790077209473,1.390625,0.458805650472641,2553600
1980-03-14,1.390625,1.4010419845581055,1.3802080154418945,0.45966482162475586,2448000
1980-03-17,1.3932290077209473,1.3958330154418945,1.375,0.4570877254009247,1915200
1980-03-18,1.3854169845581055,1.4166669845581055,1.3854169845581055,0.46482017636299133,2481600
1980-03-19,1.4114580154418945,1.4244790077209473,1.4114580154418945,0.4682568311691284,1824000
1980-03-20,1.421875,1.4296879768371582,1.421875,0.47083431482315063,1516800
1980-03-21,1.4270830154418945,1.4322919845581055,1.4192709922790527,0.4699750542640686,1742400
1980-03-24,1.4244790077209473,1.4244790077209473,1.3932290077209473,0.45966482162475586,2990400
1980-03-25,1.3932290077209473,1.3932290077209473,1.3802080154418945,0.458805650472641,2414400
1980-03-26,1.3958330154418945,1.4166669845581055,1.3958330154418945,0.4639609158039093,3100800
1980-03-27,1.40625,1.4140629768371582,1.3880209922790527,0.46567922830581665,1737600
1980-03-28,1.4244790077209473,1.4401040077209473,1.4244790077209473,0.4742710292339325,6216000
1980-03-31,1.4375,1.4817709922790527,1.4375,0.488018274307251,5251200
1980-04-01,1.4791669845581055,1.4895830154418945,1.4765629768371582,0.4905957877635956,2313600
1980-04-02,1.4973959922790527,1.4973959922790527,1.4817709922790527,0.4888773560523987,4660800
1980-04-03,1.4921879768371582,1.5052080154418945,1.4921879768371582,0.49489155411720276,4108800
1980-04-07,1.5,1.5,1.46875,0.4845813810825348,3206400
1980-04-08,1.46875,1.4869790077209473,1.4609379768371582,0.4888773560523987,2884800
1980-04-09,1.4817709922790527,1.4895830154418945,1.4765629768371582,0.4914548397064209,1233600
1980-04-10,1.4895830154418945,1.4947919845581055,1.4895830154418945,0.4914548397064209,1368000
1980-04-11,1.4895830154418945,1.4895830154418945,1.4765629768371582,0.488018274307251,3571200
1980-04-14,1.4739580154418945,1.4739580154418945,1.4583330154418945,0.4820038378238678,1329600
1980-04-15,1.4609379768371582,1.484375,1.4609379768371582,0.48973700404167175,2678400
1980-04-16,1.4869790077209473,1.5052080154418945,1.4869790077209473,0.49231433868408203,3336000
1980-04-17,1.4921879768371582,1.4973959922790527,1.4817709922790527,0.4914548397064209,2438400
