Date,Open,High,Low,Close,Volume
1980-01-02,1.71875,1.71875,1.6640629768371582,0.6102522015571594,208000
1980-01-03,1.65625,1.65625,1.578125,0.6016573309898376,462400
1980-01-04,1.640625,1.6484379768371582,1.6328129768371582,0.5987921953201294,121600
1980-01-07,1.6328129768371582,1.703125,1.6328129768371582,0.6245772838592529,300800
1980-01-08,1.703125,1.7109379768371582,1.6875,0.6217125654220581,256000
1980-01-09,1.71875,1.7421879768371582,1.71875,0.6389025449752808,438400
1980-01-10,1.7421879768371582,1.75,1.71875,0.6417673826217651,76800
1980-01-11,1.7578129768371582,1.8125,1.7578129768371582,0.6589576601982117,683200
1980-01-14,1.796875,1.8515629768371582,1.7890629768371582,0.6704179644584656,520000
1980-01-15,1.828125,1.8515629768371582,1.828125,0.6732832789421082,1497600
1980-01-16,1.8359379768371582,1.8515629768371582,1.8359379768371582,0.6732832789421082,307200
1980-01-17,1.8046879768371582,1.8046879768371582,1.7890629768371582,0.6589576601982117,118400
1980-01-18,1.7890629768371582,1.7890629768371582,1.765625,0.6532274484634399,980800
1980-01-21,1.78125,1.78125,1.7578129768371582,0.6532274484634399,684800
1980-01-22,1.7734379768371582,1.7734379768371582,1.75,0.650363028049469,529600
1980-01-23,1.7734379768371582,1.7734379768371582,1.75,0.6474980115890503,1313600
1980-01-24,1.7734379768371582,1.7890629768371582,1.7734379768371582,0.656092643737793,331200
1980-01-25,1.7890629768371582,1.7890629768371582,1.78125,0.656092643737793,401600
1980-01-28,1.7734379768371582,1.7734379768371582,1.7578129768371582,0.6474980115890503,955200
1980-01-29,1.765625,1.765625,1.734375,0.6360369324684143,1064000
1980-01-30,1.734375,1.7734379768371582,1.734375,0.650363028049469,332800
1980-01-31,1.7734379768371582,1.7890629768371582,1.7734379768371582,0.6532274484634399,544000
1980-02-01,1.78125,1.8046879768371582,1.78125,0.6532274484634399,400000
1980-02-04,1.78125,1.84375,1.78125,0.6704179644584656,353600
1980-02-05,1.859375,1.875,1.859375,0.6876086592674255,1611200
1980-02-06,1.875,1.8828129768371582,1.8671879768371582,0.6876086592674255,320000
1980-02-07,1.875,1.8828129768371582,1.8203129768371582,0.6675529479980469,1147200
1980-02-08,1.8203129768371582,1.84375,1.78125,0.6532274484634399,627200
1980-02-11,1.796875,1.8359379768371582,1.796875,0.6646881103515625,588800
1980-02-12,1.8125,1.8203129768371582,1.8125,0.6646881103515625,518400
1980-02-13,1.8203129768371582,1.8359379768371582,1.8203129768371582,0.6704179644584656,1164800
1980-02-14,1.828125,1.8359379768371582,1.8125,0.6646881103515625,1264000
1980-02-15,1.8125,1.8125,1.765625,0.6474980115890503,910400
1980-02-19,1.765625,1.7890629768371582,1.71875,0.6303074955940247,163200
1980-02-20,1.71875,1.71875,1.671875,0.6303074955940247,542400
1980-02-21,1.71875,1.7265629768371582,1.6953129768371582,0.6274425983428955,811200
1980-02-22,1.7109379768371582,1.71875,1.6796879768371582,0.6217125654220581,803200
1980-02-25,1.6953129768371582,1.6953129768371582,1.6640629768371582,0.6102522015571594,716800
1980-02-26,1.6484379768371582,1.6484379768371582,1.625,0.5959270000457764,1388800
1980-02-27,1.625,1.625,1.5625,0.584466814994812,1288000
1980-02-28,1.59375,1.59375,1.5625,0.5787369012832642,1593600
1980-02-29,1.578125,1.59375,1.5625,0.573006808757782,1465600
1980-03-03,1.5625,1.5625,1.4765629768371582,0.5500864386558533,2264000
1980-03-04,1.5,1.5234379768371582,1.5,0.5586812496185303,625600
1980-03-05,1.5234379768371582,1.5234379768371582,1.5,0.5500864386558533,2419200
1980-03-06,1.5,1.5234379768371582,1.46875,0.5386263132095337,393600
1980-03-07,1.46875,1.53125,1.46875,0.5586812496185303,3288000
1980-03-10,1.5234379768371582,1.5390629768371582,1.5078129768371582,0.5644117593765259,518400
1980-03-11,1.5390629768371582,1.578125,1.5234379768371582,0.5787369012832642,299200
1980-03-12,1.578125,1.5859379768371582,1.5625,0.5787369012832642,249600
1980-03-13,1.578125,1.578125,1.5625,0.573006808757782,195200
1980-03-14,1.546875,1.546875,1.5,0.5644117593765259,537600
1980-03-17,1.5390629768371582,1.5625,1.5234379768371582,0.5672768950462341,590400
1980-03-18,1.546875,1.578125,1.546875,0.5758717656135559,294400
1980-03-19,1.5703129768371582,1.6171879768371582,1.5703129768371582,0.584466814994812,219200
1980-03-20,1.59375,1.609375,1.5625,0.5758717656135559,316800
