Date,Open,High,Low,Close,Volume
1980-01-02,0.04362000152468681,0.04492200165987015,0.04362000152468681,0.02445356734097004,2073600
1980-01-03,0.04362000152468681,0.043783001601696014,0.0431319996714592,0.02417999505996704,4608000
1980-01-04,0.04345700144767761,0.04410799965262413,0.04345700144767761,0.024727141484618187,2764800
1980-01-07,0.04410799965262413,0.04410799965262413,0.04362000152468681,0.024635763838887215,1228800
1980-01-08,0.04394499957561493,0.04492200165987015,0.04362000152468681,0.025092100724577904,5913600
1980-01-09,0.04492200165987015,0.045246999710798264,0.04492200165987015,0.02518346533179283,1996800
1980-01-10,0.04492200165987015,0.04589800164103508,0.044596001505851746,0.025730617344379425,15129600
1980-01-11,0.04573599994182587,0.04573599994182587,0.045246999710798264,0.02554841712117195,2073600
1980-01-14,0.04589800164103508,0.046875,0.04589800164103508,0.025913387537002563,14899200
1980-01-15,0.04622400179505348,0.0467119999229908,0.045572999864816666,0.02554841712117195,13747200
1980-01-16,0.04573599994182587,0.04589800164103508,0.04573599994182587,0.025639809668064117,614400
1980-01-17,0.045572999864816666,0.045572999864816666,0.044596001505851746,0.025000711902976036,8140800
1980-01-18,0.044596001505851746,0.044596001505851746,0.04296899959445,0.024088619276881218,6220800
1980-01-21,0.04296899959445,0.04296899959445,0.04231800138950348,0.02372366189956665,3609600
1980-01-22,0.042479999363422394,0.04329400137066841,0.042479999363422394,0.02417999505996704,3456000
1980-01-23,0.04296899959445,0.04296899959445,0.04231800138950348,0.024088619276881218,8371200
1980-01-24,0.04329400137066841,0.04410799965262413,0.04329400137066841,0.024727141484618187,4224000
1980-01-25,0.04427099972963333,0.04492200165987015,0.04427099972963333,0.02518346533179283,2995200
1980-01-28,0.04492200165987015,0.04492200165987015,0.04492200165987015,0.02518346533179283,76800
1980-01-29,0.045409999787807465,0.04606100171804428,0.045409999787807465,0.025730617344379425,13056000
1980-01-30,0.04589800164103508,0.04622400179505348,0.045572999864816666,0.025730617344379425,1536000
1980-01-31,0.04622400179505348,0.046386998146772385,0.04622400179505348,0.02600475586950779,460800
